t,vid,type,hop
77.9,brake_fail_01,BRAKE_FAILURE,1
78.0,firetruck_01,EMERGENCY_VEHICLE,1
78.0,brake_fail_01,BRAKE_FAILURE,1
78.0,brake_fail_01,BRAKE_FAILURE,1
78.0,brake_fail_01,BRAKE_FAILURE,1
78.0,brake_fail_01,BRAKE_FAILURE,1
78.1,firetruck_01,EMERGENCY_VEHICLE,1
78.1,firetruck_01,EMERGENCY_VEHICLE,1
78.1,brake_fail_01,BRAKE_FAILURE,1
78.1,brake_fail_01,BRAKE_FAILURE,1
78.1,brake_fail_01,BRAKE_FAILURE,1
78.2,firetruck_01,EMERGENCY_VEHICLE,1
78.2,brake_fail_01,BRAKE_FAILURE,1
78.2,brake_fail_01,BRAKE_FAILURE,1
78.2,brake_fail_01,BRAKE_FAILURE,1
78.2,brake_fail_01,BRAKE_FAILURE,1
78.3,firetruck_01,EMERGENCY_VEHICLE,1
78.3,brake_fail_01,BRAKE_FAILURE,1
78.3,brake_fail_01,BRAKE_FAILURE,1
78.3,brake_fail_01,BRAKE_FAILURE,1
78.3,brake_fail_01,BRAKE_FAILURE,1
78.4,firetruck_01,EMERGENCY_VEHICLE,1
78.4,brake_fail_01,BRAKE_FAILURE,1
78.4,brake_fail_01,BRAKE_FAILURE,1
78.4,brake_fail_01,BRAKE_FAILURE,1
78.4,brake_fail_01,BRAKE_FAILURE,1
78.5,firetruck_01,EMERGENCY_VEHICLE,1
78.5,brake_fail_01,BRAKE_FAILURE,1
78.5,brake_fail_01,BRAKE_FAILURE,1
78.5,brake_fail_01,BRAKE_FAILURE,1
78.5,brake_fail_01,BRAKE_FAILURE,1
78.6,firetruck_01,EMERGENCY_VEHICLE,1
78.6,brake_fail_01,BRAKE_FAILURE,1
78.6,brake_fail_01,BRAKE_FAILURE,1
78.6,brake_fail_01,BRAKE_FAILURE,1
78.6,brake_fail_01,BRAKE_FAILURE,1
78.7,firetruck_01,EMERGENCY_VEHICLE,1
78.7,brake_fail_01,BRAKE_FAILURE,1
78.7,brake_fail_01,BRAKE_FAILURE,1
78.7,brake_fail_01,BRAKE_FAILURE,1
78.7,brake_fail_01,BRAKE_FAILURE,1
78.8,firetruck_01,EMERGENCY_VEHICLE,1
78.8,brake_fail_01,BRAKE_FAILURE,1
78.8,brake_fail_01,BRAKE_FAILURE,1
78.8,brake_fail_01,BRAKE_FAILURE,1
78.8,brake_fail_01,BRAKE_FAILURE,1
78.9,firetruck_01,EMERGENCY_VEHICLE,1
78.9,brake_fail_01,BRAKE_FAILURE,1
78.9,brake_fail_01,BRAKE_FAILURE,1
78.9,brake_fail_01,BRAKE_FAILURE,1
78.9,brake_fail_01,BRAKE_FAILURE,1
79.0,firetruck_01,EMERGENCY_VEHICLE,1
79.0,brake_fail_01,BRAKE_FAILURE,1
79.0,brake_fail_01,BRAKE_FAILURE,1
79.0,brake_fail_01,BRAKE_FAILURE,1
79.0,brake_fail_01,BRAKE_FAILURE,1
79.1,firetruck_01,EMERGENCY_VEHICLE,1
79.1,brake_fail_01,BRAKE_FAILURE,1
79.1,brake_fail_01,BRAKE_FAILURE,1
79.1,brake_fail_01,BRAKE_FAILURE,1
79.1,brake_fail_01,BRAKE_FAILURE,1
79.2,brake_fail_01,BRAKE_FAILURE,1
79.2,brake_fail_01,BRAKE_FAILURE,1
79.2,brake_fail_01,BRAKE_FAILURE,1
79.2,brake_fail_01,BRAKE_FAILURE,1
79.2,brake_fail_01,BRAKE_FAILURE,1
79.3,brake_fail_01,BRAKE_FAILURE,1
79.3,brake_fail_01,BRAKE_FAILURE,1
79.3,brake_fail_01,BRAKE_FAILURE,1
79.3,brake_fail_01,BRAKE_FAILURE,1
79.3,brake_fail_01,BRAKE_FAILURE,1
79.4,brake_fail_01,BRAKE_FAILURE,1
79.4,brake_fail_01,BRAKE_FAILURE,1
79.4,brake_fail_01,BRAKE_FAILURE,1
79.4,brake_fail_01,BRAKE_FAILURE,1
79.4,brake_fail_01,BRAKE_FAILURE,1
79.5,brake_fail_01,BRAKE_FAILURE,1
79.5,brake_fail_01,BRAKE_FAILURE,1
79.5,brake_fail_01,BRAKE_FAILURE,1
79.5,brake_fail_01,BRAKE_FAILURE,1
79.5,brake_fail_01,BRAKE_FAILURE,1
79.6,brake_fail_01,BRAKE_FAILURE,1
79.6,brake_fail_01,BRAKE_FAILURE,1
79.6,brake_fail_01,BRAKE_FAILURE,1
79.6,brake_fail_01,BRAKE_FAILURE,1
79.6,brake_fail_01,BRAKE_FAILURE,1
79.7,brake_fail_01,BRAKE_FAILURE,1
79.7,brake_fail_01,BRAKE_FAILURE,1
79.7,brake_fail_01,BRAKE_FAILURE,1
79.7,brake_fail_01,BRAKE_FAILURE,1
79.7,brake_fail_01,BRAKE_FAILURE,1
79.8,brake_fail_01,BRAKE_FAILURE,1
79.8,brake_fail_01,BRAKE_FAILURE,1
79.8,brake_fail_01,BRAKE_FAILURE,1
79.8,brake_fail_01,BRAKE_FAILURE,1
79.8,brake_fail_01,BRAKE_FAILURE,1
79.9,brake_fail_01,BRAKE_FAILURE,1
79.9,brake_fail_01,BRAKE_FAILURE,1
79.9,brake_fail_01,BRAKE_FAILURE,1
79.9,brake_fail_01,BRAKE_FAILURE,1
79.9,brake_fail_01,BRAKE_FAILURE,1
80.0,brake_fail_01,BRAKE_FAILURE,1
80.0,brake_fail_01,BRAKE_FAILURE,1
80.0,brake_fail_01,BRAKE_FAILURE,1
80.0,brake_fail_01,BRAKE_FAILURE,1
80.0,brake_fail_01,BRAKE_FAILURE,1
80.1,brake_fail_01,BRAKE_FAILURE,1
80.1,brake_fail_01,BRAKE_FAILURE,1
80.1,brake_fail_01,BRAKE_FAILURE,1
80.1,brake_fail_01,BRAKE_FAILURE,1
80.1,brake_fail_01,BRAKE_FAILURE,1
80.2,brake_fail_01,BRAKE_FAILURE,1
80.2,brake_fail_01,BRAKE_FAILURE,1
80.2,brake_fail_01,BRAKE_FAILURE,1
80.2,brake_fail_01,BRAKE_FAILURE,1
80.2,brake_fail_01,BRAKE_FAILURE,1
80.3,brake_fail_01,BRAKE_FAILURE,1
80.3,brake_fail_01,BRAKE_FAILURE,1
80.3,brake_fail_01,BRAKE_FAILURE,1
80.3,brake_fail_01,BRAKE_FAILURE,1
80.3,brake_fail_01,BRAKE_FAILURE,1
80.4,brake_fail_01,BRAKE_FAILURE,1
80.4,brake_fail_01,BRAKE_FAILURE,1
80.4,brake_fail_01,BRAKE_FAILURE,1
80.4,brake_fail_01,BRAKE_FAILURE,1
80.4,brake_fail_01,BRAKE_FAILURE,1
80.5,brake_fail_01,BRAKE_FAILURE,1
80.5,brake_fail_01,BRAKE_FAILURE,1
80.5,brake_fail_01,BRAKE_FAILURE,1
80.5,brake_fail_01,BRAKE_FAILURE,1
80.5,brake_fail_01,BRAKE_FAILURE,1
80.6,brake_fail_01,BRAKE_FAILURE,1
80.6,brake_fail_01,BRAKE_FAILURE,1
80.6,brake_fail_01,BRAKE_FAILURE,1
80.6,brake_fail_01,BRAKE_FAILURE,1
80.6,brake_fail_01,BRAKE_FAILURE,1
80.7,brake_fail_01,BRAKE_FAILURE,1
80.7,brake_fail_01,BRAKE_FAILURE,1
80.7,brake_fail_01,BRAKE_FAILURE,1
80.7,brake_fail_01,BRAKE_FAILURE,1
80.7,brake_fail_01,BRAKE_FAILURE,1
80.8,brake_fail_01,BRAKE_FAILURE,1
80.8,brake_fail_01,BRAKE_FAILURE,1
80.8,brake_fail_01,BRAKE_FAILURE,1
80.8,brake_fail_01,BRAKE_FAILURE,1
80.8,brake_fail_01,BRAKE_FAILURE,1
80.9,brake_fail_01,BRAKE_FAILURE,1
80.9,brake_fail_01,BRAKE_FAILURE,1
80.9,brake_fail_01,BRAKE_FAILURE,1
80.9,brake_fail_01,BRAKE_FAILURE,1
80.9,brake_fail_01,BRAKE_FAILURE,1
81.0,brake_fail_01,BRAKE_FAILURE,1
81.0,brake_fail_01,BRAKE_FAILURE,1
81.0,brake_fail_01,BRAKE_FAILURE,1
81.0,brake_fail_01,BRAKE_FAILURE,1
81.0,brake_fail_01,BRAKE_FAILURE,1
81.1,brake_fail_01,BRAKE_FAILURE,1
81.1,brake_fail_01,BRAKE_FAILURE,1
81.1,brake_fail_01,BRAKE_FAILURE,1
81.1,brake_fail_01,BRAKE_FAILURE,1
81.1,brake_fail_01,BRAKE_FAILURE,1
81.2,brake_fail_01,BRAKE_FAILURE,1
81.2,brake_fail_01,BRAKE_FAILURE,1
81.2,brake_fail_01,BRAKE_FAILURE,1
81.2,brake_fail_01,BRAKE_FAILURE,1
81.2,brake_fail_01,BRAKE_FAILURE,1
81.3,brake_fail_01,BRAKE_FAILURE,1
81.3,brake_fail_01,BRAKE_FAILURE,1
81.3,brake_fail_01,BRAKE_FAILURE,1
81.3,brake_fail_01,BRAKE_FAILURE,1
81.3,brake_fail_01,BRAKE_FAILURE,1
81.4,brake_fail_01,BRAKE_FAILURE,1
81.4,brake_fail_01,BRAKE_FAILURE,1
81.4,brake_fail_01,BRAKE_FAILURE,1
81.4,brake_fail_01,BRAKE_FAILURE,1
81.4,brake_fail_01,BRAKE_FAILURE,1
81.5,brake_fail_01,BRAKE_FAILURE,1
81.5,brake_fail_01,BRAKE_FAILURE,1
81.5,brake_fail_01,BRAKE_FAILURE,1
81.5,brake_fail_01,BRAKE_FAILURE,1
81.5,brake_fail_01,BRAKE_FAILURE,1
81.6,brake_fail_01,BRAKE_FAILURE,1
81.6,brake_fail_01,BRAKE_FAILURE,1
81.6,brake_fail_01,BRAKE_FAILURE,1
81.6,brake_fail_01,BRAKE_FAILURE,1
81.6,brake_fail_01,BRAKE_FAILURE,1
81.7,brake_fail_01,BRAKE_FAILURE,1
81.7,ambulance_01,EMERGENCY_VEHICLE,1
81.7,ambulance_01,EMERGENCY_VEHICLE,1
81.7,ambulance_01,EMERGENCY_VEHICLE,1
81.7,ambulance_01,EMERGENCY_VEHICLE,1
81.8,brake_fail_01,BRAKE_FAILURE,1
81.8,ambulance_01,EMERGENCY_VEHICLE,1
81.8,ambulance_01,EMERGENCY_VEHICLE,1
81.8,ambulance_01,EMERGENCY_VEHICLE,1
81.8,ambulance_01,EMERGENCY_VEHICLE,1
81.9,ambulance_01,EMERGENCY_VEHICLE,1
81.9,ambulance_01,EMERGENCY_VEHICLE,1
81.9,ambulance_01,EMERGENCY_VEHICLE,1
81.9,ambulance_01,EMERGENCY_VEHICLE,1
81.9,ambulance_01,EMERGENCY_VEHICLE,1
82.0,ambulance_01,EMERGENCY_VEHICLE,1
82.0,ambulance_01,EMERGENCY_VEHICLE,1
82.0,ambulance_01,EMERGENCY_VEHICLE,1
82.0,ambulance_01,EMERGENCY_VEHICLE,1
82.0,ambulance_01,EMERGENCY_VEHICLE,1
82.1,ambulance_01,EMERGENCY_VEHICLE,1
82.1,ambulance_01,EMERGENCY_VEHICLE,1
82.1,ambulance_01,EMERGENCY_VEHICLE,1
82.1,ambulance_01,EMERGENCY_VEHICLE,1
82.1,ambulance_01,EMERGENCY_VEHICLE,1
82.2,ambulance_01,EMERGENCY_VEHICLE,1
82.2,ambulance_01,EMERGENCY_VEHICLE,1
82.2,ambulance_01,EMERGENCY_VEHICLE,1
82.2,ambulance_01,EMERGENCY_VEHICLE,1
82.2,ambulance_01,EMERGENCY_VEHICLE,1
82.3,ambulance_01,EMERGENCY_VEHICLE,1
82.3,ambulance_01,EMERGENCY_VEHICLE,1
82.3,ambulance_01,EMERGENCY_VEHICLE,1
82.3,ambulance_01,EMERGENCY_VEHICLE,1
82.3,ambulance_01,EMERGENCY_VEHICLE,1
82.4,ambulance_01,EMERGENCY_VEHICLE,1
82.4,ambulance_01,EMERGENCY_VEHICLE,1
82.4,ambulance_01,EMERGENCY_VEHICLE,1
82.4,ambulance_01,EMERGENCY_VEHICLE,1
82.4,ambulance_01,EMERGENCY_VEHICLE,1
82.5,ambulance_01,EMERGENCY_VEHICLE,1
82.5,ambulance_01,EMERGENCY_VEHICLE,1
82.5,ambulance_01,EMERGENCY_VEHICLE,1
82.5,ambulance_01,EMERGENCY_VEHICLE,1
82.5,ambulance_01,EMERGENCY_VEHICLE,1
82.6,ambulance_01,EMERGENCY_VEHICLE,1
82.6,ambulance_01,EMERGENCY_VEHICLE,1
82.6,ambulance_01,EMERGENCY_VEHICLE,1
82.6,ambulance_01,EMERGENCY_VEHICLE,1
82.6,ambulance_01,EMERGENCY_VEHICLE,1
82.7,ambulance_01,EMERGENCY_VEHICLE,1
82.7,ambulance_01,EMERGENCY_VEHICLE,1
82.7,ambulance_01,EMERGENCY_VEHICLE,1
82.7,ambulance_01,EMERGENCY_VEHICLE,1
82.7,ambulance_01,EMERGENCY_VEHICLE,1
82.8,ambulance_01,EMERGENCY_VEHICLE,1
82.8,ambulance_01,EMERGENCY_VEHICLE,1
82.8,ambulance_01,EMERGENCY_VEHICLE,1
82.8,ambulance_01,EMERGENCY_VEHICLE,1
82.8,ambulance_01,EMERGENCY_VEHICLE,1
82.9,ambulance_01,EMERGENCY_VEHICLE,1
82.9,ambulance_01,EMERGENCY_VEHICLE,1
82.9,ambulance_01,EMERGENCY_VEHICLE,1
82.9,ambulance_01,EMERGENCY_VEHICLE,1
82.9,ambulance_01,EMERGENCY_VEHICLE,1
83.0,brake_fail_01,BRAKE_FAILURE,1
83.0,ambulance_01,EMERGENCY_VEHICLE,1
83.0,ambulance_01,EMERGENCY_VEHICLE,1
83.0,ambulance_01,EMERGENCY_VEHICLE,1
83.0,ambulance_01,EMERGENCY_VEHICLE,1
83.1,brake_fail_01,BRAKE_FAILURE,1
83.1,ambulance_01,EMERGENCY_VEHICLE,1
83.1,ambulance_01,EMERGENCY_VEHICLE,1
83.1,ambulance_01,EMERGENCY_VEHICLE,1
83.1,ambulance_01,EMERGENCY_VEHICLE,1
83.2,brake_fail_01,BRAKE_FAILURE,1
83.2,ambulance_01,EMERGENCY_VEHICLE,1
83.2,ambulance_01,EMERGENCY_VEHICLE,1
83.2,ambulance_01,EMERGENCY_VEHICLE,1
83.2,ambulance_01,EMERGENCY_VEHICLE,1
83.3,brake_fail_01,BRAKE_FAILURE,1
83.3,ambulance_01,EMERGENCY_VEHICLE,1
83.3,ambulance_01,EMERGENCY_VEHICLE,1
83.3,ambulance_01,EMERGENCY_VEHICLE,1
83.3,ambulance_01,EMERGENCY_VEHICLE,1
83.4,brake_fail_01,BRAKE_FAILURE,1
83.4,ambulance_01,EMERGENCY_VEHICLE,1
83.4,ambulance_01,EMERGENCY_VEHICLE,1
83.4,ambulance_01,EMERGENCY_VEHICLE,1
83.4,ambulance_01,EMERGENCY_VEHICLE,1
83.5,brake_fail_01,BRAKE_FAILURE,1
83.5,ambulance_01,EMERGENCY_VEHICLE,1
83.5,ambulance_01,EMERGENCY_VEHICLE,1
83.5,ambulance_01,EMERGENCY_VEHICLE,1
83.5,ambulance_01,EMERGENCY_VEHICLE,1
83.6,brake_fail_01,BRAKE_FAILURE,1
83.6,ambulance_01,EMERGENCY_VEHICLE,1
83.6,ambulance_01,EMERGENCY_VEHICLE,1
83.6,ambulance_01,EMERGENCY_VEHICLE,1
83.6,ambulance_01,EMERGENCY_VEHICLE,1
83.7,brake_fail_01,BRAKE_FAILURE,1
83.7,ambulance_01,EMERGENCY_VEHICLE,1
83.7,ambulance_01,EMERGENCY_VEHICLE,1
83.7,ambulance_01,EMERGENCY_VEHICLE,1
83.7,ambulance_01,EMERGENCY_VEHICLE,1
83.8,brake_fail_01,BRAKE_FAILURE,1
83.8,ambulance_01,EMERGENCY_VEHICLE,1
83.8,ambulance_01,EMERGENCY_VEHICLE,1
83.8,ambulance_01,EMERGENCY_VEHICLE,1
83.8,ambulance_01,EMERGENCY_VEHICLE,1
83.9,ambulance_01,EMERGENCY_VEHICLE,1
83.9,ambulance_01,EMERGENCY_VEHICLE,1
83.9,ambulance_01,EMERGENCY_VEHICLE,1
83.9,ambulance_01,EMERGENCY_VEHICLE,1
83.9,ambulance_01,EMERGENCY_VEHICLE,1
84.0,ambulance_01,EMERGENCY_VEHICLE,1
84.0,ambulance_01,EMERGENCY_VEHICLE,1
84.0,ambulance_01,EMERGENCY_VEHICLE,1
84.0,ambulance_01,EMERGENCY_VEHICLE,1
84.0,ambulance_01,EMERGENCY_VEHICLE,1
84.1,ambulance_01,EMERGENCY_VEHICLE,1
84.1,ambulance_01,EMERGENCY_VEHICLE,1
84.1,ambulance_01,EMERGENCY_VEHICLE,1
84.1,ambulance_01,EMERGENCY_VEHICLE,1
84.1,ambulance_01,EMERGENCY_VEHICLE,1
84.2,ambulance_01,EMERGENCY_VEHICLE,1
84.2,ambulance_01,EMERGENCY_VEHICLE,1
84.2,ambulance_01,EMERGENCY_VEHICLE,1
84.2,ambulance_01,EMERGENCY_VEHICLE,1
84.2,ambulance_01,EMERGENCY_VEHICLE,1
84.3,ambulance_01,EMERGENCY_VEHICLE,1
84.3,ambulance_01,EMERGENCY_VEHICLE,1
84.3,ambulance_01,EMERGENCY_VEHICLE,1
84.3,ambulance_01,EMERGENCY_VEHICLE,1
84.3,ambulance_01,EMERGENCY_VEHICLE,1
84.4,ambulance_01,EMERGENCY_VEHICLE,1
84.4,ambulance_01,EMERGENCY_VEHICLE,1
84.4,ambulance_01,EMERGENCY_VEHICLE,1
84.4,ambulance_01,EMERGENCY_VEHICLE,1
84.4,ambulance_01,EMERGENCY_VEHICLE,1
84.5,ambulance_01,EMERGENCY_VEHICLE,1
84.5,ambulance_01,EMERGENCY_VEHICLE,1
84.5,ambulance_01,EMERGENCY_VEHICLE,1
84.5,ambulance_01,EMERGENCY_VEHICLE,1
84.5,ambulance_01,EMERGENCY_VEHICLE,1
84.6,ambulance_01,EMERGENCY_VEHICLE,1
84.6,ambulance_01,EMERGENCY_VEHICLE,1
84.6,ambulance_01,EMERGENCY_VEHICLE,1
84.6,ambulance_01,EMERGENCY_VEHICLE,1
84.6,ambulance_01,EMERGENCY_VEHICLE,1
84.7,ambulance_01,EMERGENCY_VEHICLE,1
84.7,ambulance_01,EMERGENCY_VEHICLE,1
84.7,ambulance_01,EMERGENCY_VEHICLE,1
84.7,ambulance_01,EMERGENCY_VEHICLE,1
84.7,ambulance_01,EMERGENCY_VEHICLE,1
84.8,ambulance_01,EMERGENCY_VEHICLE,1
84.8,ambulance_01,EMERGENCY_VEHICLE,1
84.8,ambulance_01,EMERGENCY_VEHICLE,1
84.8,ambulance_01,EMERGENCY_VEHICLE,1
84.8,ambulance_01,EMERGENCY_VEHICLE,1
84.9,ambulance_01,EMERGENCY_VEHICLE,1
84.9,ambulance_01,EMERGENCY_VEHICLE,1
84.9,ambulance_01,EMERGENCY_VEHICLE,1
84.9,ambulance_01,EMERGENCY_VEHICLE,1
84.9,ambulance_01,EMERGENCY_VEHICLE,1
85.0,ambulance_01,EMERGENCY_VEHICLE,1
85.0,ambulance_01,EMERGENCY_VEHICLE,1
85.0,ambulance_01,EMERGENCY_VEHICLE,1
85.0,ambulance_01,EMERGENCY_VEHICLE,1
85.0,ambulance_01,EMERGENCY_VEHICLE,1
85.1,ambulance_01,EMERGENCY_VEHICLE,1
85.1,ambulance_01,EMERGENCY_VEHICLE,1
85.1,ambulance_01,EMERGENCY_VEHICLE,1
85.1,ambulance_01,EMERGENCY_VEHICLE,1
85.1,ambulance_01,EMERGENCY_VEHICLE,1
85.2,ambulance_01,EMERGENCY_VEHICLE,1
85.2,ambulance_01,EMERGENCY_VEHICLE,1
85.2,ambulance_01,EMERGENCY_VEHICLE,1
85.2,ambulance_01,EMERGENCY_VEHICLE,1
85.2,ambulance_01,EMERGENCY_VEHICLE,1
85.3,ambulance_01,EMERGENCY_VEHICLE,1
85.3,ambulance_01,EMERGENCY_VEHICLE,1
85.3,ambulance_01,EMERGENCY_VEHICLE,1
85.3,ambulance_01,EMERGENCY_VEHICLE,1
85.3,ambulance_01,EMERGENCY_VEHICLE,1
85.4,ambulance_01,EMERGENCY_VEHICLE,1
85.4,ambulance_01,EMERGENCY_VEHICLE,1
85.4,ambulance_01,EMERGENCY_VEHICLE,1
85.4,ambulance_01,EMERGENCY_VEHICLE,1
85.4,ambulance_01,EMERGENCY_VEHICLE,1
85.5,ambulance_01,EMERGENCY_VEHICLE,1
85.5,ambulance_01,EMERGENCY_VEHICLE,1
85.5,ambulance_01,EMERGENCY_VEHICLE,1
85.5,ambulance_01,EMERGENCY_VEHICLE,1
85.5,ambulance_01,EMERGENCY_VEHICLE,1
85.6,ambulance_01,EMERGENCY_VEHICLE,1
85.6,ambulance_01,EMERGENCY_VEHICLE,1
85.6,ambulance_01,EMERGENCY_VEHICLE,1
85.6,ambulance_01,EMERGENCY_VEHICLE,1
85.6,ambulance_01,EMERGENCY_VEHICLE,1
85.7,ambulance_01,EMERGENCY_VEHICLE,1
85.7,ambulance_01,EMERGENCY_VEHICLE,1
85.7,ambulance_01,EMERGENCY_VEHICLE,1
85.7,ambulance_01,EMERGENCY_VEHICLE,1
85.7,ambulance_01,EMERGENCY_VEHICLE,1
85.8,ambulance_01,EMERGENCY_VEHICLE,1
85.8,ambulance_01,EMERGENCY_VEHICLE,1
85.8,ambulance_01,EMERGENCY_VEHICLE,1
85.8,ambulance_01,EMERGENCY_VEHICLE,1
85.8,ambulance_01,EMERGENCY_VEHICLE,1
85.9,ambulance_01,EMERGENCY_VEHICLE,1
85.9,ambulance_01,EMERGENCY_VEHICLE,1
85.9,ambulance_01,EMERGENCY_VEHICLE,1
85.9,ambulance_01,EMERGENCY_VEHICLE,1
85.9,ambulance_01,EMERGENCY_VEHICLE,1
86.0,ambulance_01,EMERGENCY_VEHICLE,1
86.0,ambulance_01,EMERGENCY_VEHICLE,1
86.0,ambulance_01,EMERGENCY_VEHICLE,1
86.0,ambulance_01,EMERGENCY_VEHICLE,1
86.0,ambulance_01,EMERGENCY_VEHICLE,1
86.1,ambulance_01,EMERGENCY_VEHICLE,1
86.1,ambulance_01,EMERGENCY_VEHICLE,1
86.1,ambulance_01,EMERGENCY_VEHICLE,1
86.1,ambulance_01,EMERGENCY_VEHICLE,1
86.1,ambulance_01,EMERGENCY_VEHICLE,1
86.2,ambulance_01,EMERGENCY_VEHICLE,1
86.2,ambulance_01,EMERGENCY_VEHICLE,1
86.2,ambulance_01,EMERGENCY_VEHICLE,1
86.2,ambulance_01,EMERGENCY_VEHICLE,1
86.2,ambulance_01,EMERGENCY_VEHICLE,1
86.3,ambulance_01,EMERGENCY_VEHICLE,1
86.3,ambulance_01,EMERGENCY_VEHICLE,1
86.3,ambulance_01,EMERGENCY_VEHICLE,1
86.3,ambulance_01,EMERGENCY_VEHICLE,1
86.3,ambulance_01,EMERGENCY_VEHICLE,1
86.4,ambulance_01,EMERGENCY_VEHICLE,1
86.4,ambulance_01,EMERGENCY_VEHICLE,1
86.4,ambulance_01,EMERGENCY_VEHICLE,1
86.4,ambulance_01,EMERGENCY_VEHICLE,1
86.4,ambulance_01,EMERGENCY_VEHICLE,1
86.5,ambulance_01,EMERGENCY_VEHICLE,1
86.5,ambulance_01,EMERGENCY_VEHICLE,1
86.5,ambulance_01,EMERGENCY_VEHICLE,1
86.5,ambulance_01,EMERGENCY_VEHICLE,1
86.5,ambulance_01,EMERGENCY_VEHICLE,1
86.6,ambulance_01,EMERGENCY_VEHICLE,1
86.6,ambulance_01,EMERGENCY_VEHICLE,1
86.6,ambulance_01,EMERGENCY_VEHICLE,1
86.6,ambulance_01,EMERGENCY_VEHICLE,1
86.6,ambulance_01,EMERGENCY_VEHICLE,1
86.7,ambulance_01,EMERGENCY_VEHICLE,1
86.7,ambulance_01,EMERGENCY_VEHICLE,1
86.7,ambulance_01,EMERGENCY_VEHICLE,1
86.7,ambulance_01,EMERGENCY_VEHICLE,1
86.7,ambulance_01,EMERGENCY_VEHICLE,1
86.8,ambulance_01,EMERGENCY_VEHICLE,1
86.8,ambulance_01,EMERGENCY_VEHICLE,1
86.8,ambulance_01,EMERGENCY_VEHICLE,1
86.8,ambulance_01,EMERGENCY_VEHICLE,1
86.8,ambulance_01,EMERGENCY_VEHICLE,1
86.9,ambulance_01,EMERGENCY_VEHICLE,1
86.9,ambulance_01,EMERGENCY_VEHICLE,1
86.9,ambulance_01,EMERGENCY_VEHICLE,1
86.9,ambulance_01,EMERGENCY_VEHICLE,1
86.9,ambulance_01,EMERGENCY_VEHICLE,1
87.0,ambulance_01,EMERGENCY_VEHICLE,1
87.0,ambulance_01,EMERGENCY_VEHICLE,1
87.0,ambulance_01,EMERGENCY_VEHICLE,1
87.0,ambulance_01,EMERGENCY_VEHICLE,1
87.0,ambulance_01,EMERGENCY_VEHICLE,1
87.1,ambulance_01,EMERGENCY_VEHICLE,1
87.1,ambulance_01,EMERGENCY_VEHICLE,1
87.1,ambulance_01,EMERGENCY_VEHICLE,1
87.1,ambulance_01,EMERGENCY_VEHICLE,1
87.1,ambulance_01,EMERGENCY_VEHICLE,1
87.2,ambulance_01,EMERGENCY_VEHICLE,1
87.2,ambulance_01,EMERGENCY_VEHICLE,1
87.2,ambulance_01,EMERGENCY_VEHICLE,1
87.2,ambulance_01,EMERGENCY_VEHICLE,1
87.2,ambulance_01,EMERGENCY_VEHICLE,1
87.3,ambulance_01,EMERGENCY_VEHICLE,1
87.3,ambulance_01,EMERGENCY_VEHICLE,1
87.3,ambulance_01,EMERGENCY_VEHICLE,1
87.3,ambulance_01,EMERGENCY_VEHICLE,1
87.3,ambulance_01,EMERGENCY_VEHICLE,1
87.4,ambulance_01,EMERGENCY_VEHICLE,1
87.4,ambulance_01,EMERGENCY_VEHICLE,1
87.4,ambulance_01,EMERGENCY_VEHICLE,1
87.4,ambulance_01,EMERGENCY_VEHICLE,1
87.4,ambulance_01,EMERGENCY_VEHICLE,1
87.5,ambulance_01,EMERGENCY_VEHICLE,1
87.5,ambulance_01,EMERGENCY_VEHICLE,1
87.5,ambulance_01,EMERGENCY_VEHICLE,1
87.5,ambulance_01,EMERGENCY_VEHICLE,1
87.5,ambulance_01,EMERGENCY_VEHICLE,1
87.6,ambulance_01,EMERGENCY_VEHICLE,1
87.6,ambulance_01,EMERGENCY_VEHICLE,1
87.6,ambulance_01,EMERGENCY_VEHICLE,1
87.6,ambulance_01,EMERGENCY_VEHICLE,1
87.6,ambulance_01,EMERGENCY_VEHICLE,1
87.7,ambulance_01,EMERGENCY_VEHICLE,1
87.7,ambulance_01,EMERGENCY_VEHICLE,1
87.7,ambulance_01,EMERGENCY_VEHICLE,1
87.7,ambulance_01,EMERGENCY_VEHICLE,1
87.7,ambulance_01,EMERGENCY_VEHICLE,1
87.8,ambulance_01,EMERGENCY_VEHICLE,1
87.8,ambulance_01,EMERGENCY_VEHICLE,1
87.8,ambulance_01,EMERGENCY_VEHICLE,1
87.8,ambulance_01,EMERGENCY_VEHICLE,1
87.8,ambulance_01,EMERGENCY_VEHICLE,1
87.9,ambulance_01,EMERGENCY_VEHICLE,1
87.9,ambulance_01,EMERGENCY_VEHICLE,1
87.9,ambulance_01,EMERGENCY_VEHICLE,1
87.9,ambulance_01,EMERGENCY_VEHICLE,1
87.9,ambulance_01,EMERGENCY_VEHICLE,1
88.0,ambulance_01,EMERGENCY_VEHICLE,1
88.0,ambulance_01,EMERGENCY_VEHICLE,1
88.0,ambulance_01,EMERGENCY_VEHICLE,1
88.0,ambulance_01,EMERGENCY_VEHICLE,1
88.0,ambulance_01,EMERGENCY_VEHICLE,1
88.1,ambulance_01,EMERGENCY_VEHICLE,1
88.1,ambulance_01,EMERGENCY_VEHICLE,1
88.1,ambulance_01,EMERGENCY_VEHICLE,1
88.1,ambulance_01,EMERGENCY_VEHICLE,1
88.1,ambulance_01,EMERGENCY_VEHICLE,1
88.2,ambulance_01,EMERGENCY_VEHICLE,1
